State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Mississippi,2007,25708474,15293309,19991439,9576273,7409569,21296232,5814165,15482067,2311830,1868027,276532,0,0,0,1942045,1670609,177761,1492847,271436,369785,167271,202514,197418,5096,1339881,1301770,38111,356098,343004,13094,983783,958766,25016,N/A,N/A,N/A,N/A,13757,13666,91,4594806,4546123,42550,12770,29781,6133
Mississippi,2008,17892199,9394940,18169539,9672280,7426073,20523136,5627235,14895901,2435845,2047661,237500,0,0,0,2077192,1846517,180684,1665833,230675,358652,150684,207969,201143,6825,1401625,1355719,45906,352179,331444,20736,1049446,1024276,25170,N/A,N/A,N/A,N/A,16376,16349,28,4644315,4609725,30879,2543,28336,3711
Mississippi,2009,15902218,6832799,18603443,9534024,7170686,21262753,5696983,15565769,2486927,2079044,245031,0,0,0,2099344,1861541,194646,1666894,237804,387582,162852,224731,217503,7227,1535772,1479810,55962,384065,361216,22849,1151707,1118595,33113,N/A,N/A,N/A,N/A,17116,17073,43,5342126,5282839,57206,23735,33471,2081
Mississippi,2010,22803068,13200805,18942957,9340694,6813927,21763716,5730906,16032810,2577158,2086211,311003,0,0,0,2163434,1855992,186053,1669939,307443,413723,179944,233779,230219,3560,1560644,1485924,74721,402278,369317,32961,1158367,1116607,41760,N/A,N/A,N/A,N/A,61406,60509,898,5321247,5250486,65553,25873,39680,5208
Mississippi,2011,24700493,15505377,18590236,9395120,6901466,21239761,5535381,15704380,2381487,2028130,165265,0,0,0,1973125,1812135,195132,1617004,160990,408361,188092,220270,215995,4275,1533942,1425990,107952,402982,350034,52948,1130960,1075956,55004,N/A,N/A,N/A,N/A,108219,107807,412,5420917,5355074,63060,22412,40648,2783
Mississippi,2012,19371902,11309947,17585631,9523677,7178174,20699576,5304200,15395376,2450519,2059964,188696,0,0,0,2017959,1832691,204170,1628521,185268,432560,201860,230700,227273,3427,1454424,1415343,39081,368996,355043,13953,1085428,1060300,25128,N/A,N/A,N/A,N/A,59513,59454,59,5213647,5145696,62546,21286,41260,5405
Mississippi,2013,22246288,14463684,17815707,10033103,7531740,20452265,5141135,15311129,2371735,1975909,175013,0,0,0,1928328,1754693,221533,1533160,173635,443406,220812,222594,221216,1378,1507988,1475150,32839,356573,344983,11590,1151415,1130166,21249,N/A,N/A,N/A,N/A,38373,38296,77,5481807,5418583,59266,19161,40105,3958
Mississippi,2014,23374636,15988210,17597072,10210645,7583506,20138408,4925808,15212601,2502184,1999764,251829,0,0,0,2039428,1789032,228362,1560670,250396,462756,250591,212165,210732,1433,1498484,1465318,33165,317151,305091,12060,1181333,1160228,21105,N/A,N/A,N/A,N/A,37384,37359,25,5418589,5357069,58118,16877,41241,3402
Mississippi,2015,21139337,13194718,18496169,10551550,7902885,21110405,5138598,15971807,2624760,2056361,277867,0,0,0,2104816,1831685,248139,1583546,273131,519944,290532,229412,224676,4736,1552250,1464928,87322,294578,255952,38626,1257672,1208976,48696,N/A,N/A,N/A,N/A,33642,33602,40,5819534,5755162,56043,13452,42591,8329
Missouri,1977,12123302,9023182,10297294,7197174,6250420,10912470,2839620,8072850,1660687,1472275,138283,0,0,0,1432866,1313332,193525,1119808,119533,227822,50129,177692,158942,18750,797828,753378,44450,161172,156177,4995,636657,597201,39456,630790,591334,39456,5867,1584,1584,0,1702521,1035217,666155,637799,28356,1150
Missouri,1978,12365544,9118876,10699980,7453312,6486690,10938905,2954271,7984634,1590002,1465452,75562,0,0,0,1372677,1310293,185084,1125209,62384,217325,48988,168337,155159,13178,919604,856209,63395,238922,210909,28013,680682,645301,35382,662506,627124,35382,18176,1818,1818,0,1756623,1141240,612558,591964,20594,2825
Missouri,1979,12475129,9388596,10750050,7663517,6571923,10895880,2886309,8009572,1529076,1412987,68049,0,0,0,1335369,1278628,180737,1097891,56740,193708,48040,145668,134359,11309,901696,856578,45118,233899,228016,5883,667797,628562,39235,667797,628562,39235,0,2207,2207,0,1789720,1242867,542002,524908,17094,4851
Missouri,1980,12246795,8921527,10557008,7231740,6024777,11494387,3132093,8362293,1612558,1466718,91295,0,0,0,1399807,1335691,180843,1154848,64115,212752,54546,158206,131027,27179,928062,840257,87806,250752,236709,14043,677311,603548,73763,677311,603548,73763,0,3578,3578,0,1864979,1347821,513631,494994,18636,3526
Missouri,1981,11563202,8465282,9892555,6794636,5587534,11530838,3084084,8446754,1630786,1418598,151120,0,0,0,1428091,1293789,179082,1114707,134302,202695,61069,141626,124808,16818,918760,865832,52929,254466,250753,3713,664294,615079,49216,661207,611991,49216,3087,28059,28043,16,2072201,1522486,548276,528052,20223,1439
Missouri,1982,11653635,8824440,9831681,7002487,5681180,10831466,2867289,7964176,1576244,1361782,131762,0,0,0,1366802,1242954,179796,1063158,123848,209442,82701,126741,118828,7914,887156,822331,64825,258641,250059,8582,628515,572272,56243,626867,570624,56243,1648,40681,40654,27,1917637,1464259,452037,429463,22574,1341
Missouri,1983,12657462,9800541,10716736,7859814,6283152,11375424,3048831,8326593,1637995,1438881,131392,0,0,0,1424082,1297023,186144,1110879,127059,213913,67721,146191,141858,4333,924219,884038,40181,287002,282405,4598,637216,601633,35583,635758,600174,35583,1459,49364,49241,124,1899989,1384003,513316,452829,60487,2670
Missouri,1984,13605976,10684747,11555019,8633790,6964518,12005068,3625936,8379133,1645106,1486017,99698,0,0,0,1428337,1339965,192917,1147048,88372,216769,59391,157378,146052,11326,959964,897635,62329,316617,311558,5060,643347,586078,57270,643347,586078,57270,0,49694,49612,82,1921861,1465306,446427,423622,22805,10129
Missouri,1985,14719161,11413501,12744697,9439037,7384714,12813406,3752629,9060777,1744170,1551710,123828,0,0,0,1496588,1391810,189059,1202751,104779,247581,68631,178950,159901,19049,1018332,948729,69603,370489,354142,16347,647843,594587,53256,647843,594587,53256,0,58928,56957,1971,2045151,1611929,423714,407698,16016,9507
Missouri,1986,16199063,12846853,13633114,10280904,7802710,14006755,4143375,9863380,1854751,1592140,184852,0,0,0,1610621,1431959,189142,1242817,178662,244130,77759,166370,160181,6189,1172918,1010938,161980,396504,379366,17138,776414,631572,144842,775766,630924,144842,649,61185,60359,826,2144400,1717030,418761,405455,13306,8609
Missouri,1987,16193024,12914451,13531993,10253420,8225272,14802671,4362713,10439958,2294871,1893503,323766,0,0,0,2040616,1726032,192714,1533318,314584,254255,77602,176653,167470,9182,1199337,1050741,148597,427448,400300,27148,771889,650441,121448,770768,649320,121448,1120,49726,49657,69,2229788,1784640,437067,417949,19118,8081
Missouri,1988,16327732,13167034,14056613,10895914,8826531,15021580,4615683,10405898,2059263,1656366,316399,0,0,0,1792101,1487225,232655,1254569,304876,267162,86498,180664,169142,11522,1188769,1080012,108757,436516,407435,29081,752253,672577,79676,750484,670808,79676,1769,53466,53342,124,2244537,1799079,432840,431461,1378,12618
Missouri,1989,16634455,13508495,14207198,11081239,8955752,14789700,4636118,10153583,1925698,1725337,104781,0,0,0,1643000,1546861,209397,1337464,96139,282698,95581,187117,178476,8642,1163943,1095793,68150,475097,454138,20959,688846,641655,47191,687212,640020,47191,1634,54646,54491,155,2309790,1911840,387704,386166,1539,10245
Missouri,1990,16945651,13645928,14529481,11229758,8956901,15097932,4644938,10452994,1971174,1762703,105929,0,0,0,1686779,1586106,213841,1372265,100673,284395,102543,181852,176597,5255,1208141,1155582,52559,507614,490926,16687,700528,664656,35872,698972,663100,35872,1556,60580,60420,160,2479811,2079252,392173,390837,1337,8385
Missouri,1991,17405608,13501104,15071457,11166953,8694779,16104259,4648539,11455721,2043015,1830328,99770,0,0,0,1740859,1644785,217996,1426788,96074,302157,112917,189239,185543,3696,1226102,1189204,36898,517125,511976,5149,708977,677228,31748,707461,675712,31748,1516,59738,59644,94,3066588,2671063,391238,390749,489,4286
Missouri,1992,19629072,14634693,16677827,11683448,8668707,17646784,4684613,12962171,2087672,1819209,146016,0,0,0,1779839,1640517,220789,1419728,139321,307833,122446,185387,178692,6695,1201767,1166171,35596,548617,540336,8281,653150,625835,27315,651202,623887,27315,1948,65655,65348,307,4225040,3797362,420365,419230,1135,7313
Missouri,1993,20599594,15316865,16951612,11668883,8988413,17868223,4771846,13096377,2092453,1844794,114616,0,0,0,1761817,1653378,192169,1461209,108439,330636,133043,197593,191416,6177,1277384,1238215,39169,622651,609437,13214,654733,628777,25955,652596,626640,25955,2137,74003,74003,0,4069270,3607883,438271,431318,6953,23116
Missouri,1994,21250602,15417577,18030137,12197112,9451864,18449835,5177249,13272586,2166359,1949911,72359,0,0,0,1808899,1742268,218571,1523698,66630,357461,144089,213371,207643,5729,1353070,1311201,41868,679332,664524,14808,673738,646677,27060,672197,645137,27060,1540,76184,76052,133,4234857,3684274,539457,517062,22395,11126
Missouri,1995,24240329,18327038,19464749,13551458,10500847,19412448,5383924,14028525,2311790,1964101,186990,0,0,0,1928791,1748727,232361,1516366,180064,382999,160699,222300,215374,6925,1424416,1382794,41623,741459,728334,13125,682957,654459,28498,681460,652962,28498,1498,98581,98259,322,4456507,3910941,523845,500353,23492,21722
Missouri,1996,25757338,20151800,19671393,14065855,10892134,19554242,5188145,14366097,2472577,2052789,245208,0,0,0,2067228,1830149,236067,1594082,237079,405349,174580,230769,222640,8129,1537961,1482856,55105,815156,801210,13946,722805,681647,41158,721000,679841,41158,1805,98360,97769,591,4339153,3840617,479705,458163,21542,18831
Missouri,1997,24514832,19021621,20340322,14847111,11542161,21013608,5824556,15189052,2689199,2188870,295196,0,0,0,2226238,1939650,238281,1701369,286588,462961,205133,257829,249221,8608,1465701,1420200,45501,818206,802509,15698,647495,617691,29804,647495,617691,29804,0,89934,89556,378,4487677,4038242,430562,408335,22226,18873
Missouri,1998,27658411,21483845,21643436,15468869,11956019,22266866,6073113,16193753,2882701,2335705,323029,0,0,0,2355834,2042925,257464,1785461,312909,526867,223967,302900,292780,10120,1520947,1472843,48104,854395,835610,18785,666551,637233,29319,666551,637233,29319,0,90721,90721,0,4752111,4308588,429441,405258,24183,14081
Missouri,1999,27748744,21014782,22435528,15701567,12183177,23509459,6318987,17190472,2936298,2417020,277101,0,0,0,2380648,2109926,265509,1844418,270722,555650,242177,313473,307094,6379,1604817,1506263,98554,856129,840518,15611,748688,665745,82943,748688,665745,82943,0,94014,93381,633,5244663,4818280,413664,380213,33451,12719
Missouri,2000,27953698,20719134,22690806,15456242,11797924,23802330,6233390,17568940,3142592,2587758,324383,0,0,0,2499344,2195782,294311,1901471,303562,643248,230452,412796,391975,20821,1588917,1504002,84915,773790,746408,27382,815127,757594,57532,815127,757594,57532,0,93202,92840,362,5384620,4908644,444546,411843,32703,31430
Missouri,2001,26945711,19434463,23457871,15946623,11827022,25278396,6427123,18851272,3228238,2608160,363137,0,0,0,2652560,2310767,325918,1984849,341793,575678,256942,318736,297393,21344,1738077,1700430,37647,786868,771777,15091,951209,928653,22556,951209,928653,22556,0,117628,117347,281,6122769,5646280,453068,401158,51910,23421
Missouri,2002,25144824,16161267,24576048,15592491,11500307,27457587,6683886,20773701,3367346,2712235,355796,0,0,0,2678403,2348207,270381,2077826,330195,688943,299316,389627,364027,25600,1792972,1699534,93438,622136,600606,21530,1170836,1098929,71907,1170836,1098929,71907,0,177544,177283,261,7084350,6576812,476892,426885,50007,30646
Missouri,2003,28369542,19129994,24648582,15409033,11113258,27780192,6645614,21134578,3259486,2689172,263222,0,0,0,2558914,2304130,294425,2009704,254784,700572,307093,393479,385042,8437,1879605,1809532,70073,728650,716665,11985,1150956,1092867,58088,1150956,1092867,58088,0,158581,158559,22,7066882,6565532,461238,411285,49953,40113
Missouri,2004,32921077,23620941,25351322,16051186,11442644,27652776,6599965,21052811,3235652,2614633,313404,0,0,0,2603521,2295809,297478,1998331,307712,632131,307615,324516,318824,5693,2128394,2074742,53652,821764,806904,14860,1306630,1267838,38792,1306630,1267838,38792,0,180282,180248,34,6984607,6456999,512464,456656,55808,15144
Missouri,2005,32549672,22956832,26001533,16408693,11582418,28095972,6661622,21434350,3315800,2671939,323546,0,0,0,2662674,2347368,319404,2027964,315307,653126,320315,332810,324571,8239,2278435,2200943,77492,843537,818607,24930,1434898,1382336,52562,N/A,N/A,N/A,N/A,159881,159829,52,7542705,6981908,552841,491874,60967,7956
Missouri,2006,33813528,24482760,26303587,16972819,11969121,28610248,6332570,22277678,3429213,2768988,325030,0,0,0,2826313,2505948,354439,2151509,320364,602900,335196,267705,263039,4665,2564767,2484016,80752,1206805,1181171,25633,1357963,1302845,55118,N/A,N/A,N/A,N/A,179700,179660,40,6939215,6766788,157191,152012,5179,15236
Missouri,2007,37413369,28262635,26405376,17254641,12237896,28799135,6355449,22443686,3547996,2865498,328536,0,0,0,2929262,2605787,500521,2105265,323476,618734,353962,264772,259711,5061,2586047,2553061,32986,1201751,1196364,5386,1384297,1356697,27600,N/A,N/A,N/A,N/A,200156,200054,102,6582870,6430298,144093,139672,4420,8480
Missouri,2008,27835386,18396197,26699774,17260585,12020586,29575147,6322748,23252399,4030831,3197520,415255,197,0,197,3268359,2856813,538419,2318395,411546,762275,418057,344218,340706,3512,2706128,2636881,69247,1250641,1247630,3011,1455488,1389251,66236,N/A,N/A,N/A,N/A,195605,195590,15,6797293,6655067,137957,133875,4082,4269
Missouri,2009,19851949,9224324,27002217,16374592,11351231,31611204,6558757,25052447,4051556,3153655,425716,1057,0,1057,3237118,2815889,569578,2246312,421229,813380,472185,341196,337766,3430,2899011,2831352,67659,1405701,1402076,3626,1493310,1429276,64033,N/A,N/A,N/A,N/A,197546,197536,10,7576130,7438606,131785,129628,2158,5738
Missouri,2010,36863202,24038964,28380659,15556420,10551127,33458580,6769505,26689074,3935801,3108892,357532,21,0,21,3138396,2781868,585156,2196713,356528,797385,469377,328007,327023,984,3086485,2979216,107269,1486858,1484408,2450,1599627,1494807,104819,N/A,N/A,N/A,N/A,205687,205667,20,7874173,7733434,135523,133524,1999,5216
Missouri,2011,40685890,28025629,28543070,15882810,10658727,32292451,6267895,26024556,3816145,3100388,296026,0,0,0,3074325,2780811,625477,2155333,293514,741820,419731,322089,319577,2512,3046246,2962127,84119,1473125,1470129,2996,1573121,1491998,81123,N/A,N/A,N/A,N/A,251571,251563,7,7988602,7843268,133899,130800,3099,11435
Missouri,2012,32069980,20905735,27343798,16179552,11151293,32108448,6067884,26040565,4011675,3212985,360150,0,0,0,3248970,2890616,675143,2215472,358354,762706,438540,324165,322369,1796,3251051,3130524,120527,1544344,1542266,2078,1706706,1588258,118449,N/A,N/A,N/A,N/A,200339,200322,18,8412176,8279562,127088,123715,3374,5526
Missouri,2013,38208664,27528264,27126705,16446305,11333533,30981205,5872394,25108811,3881077,3134384,295427,0,0,0,3132469,2838912,658397,2180515,293556,748608,451267,297341,295471,1870,3324307,3216757,107550,1611844,1609751,2093,1712463,1607005,105457,N/A,N/A,N/A,N/A,184253,184188,65,8125585,8003923,113309,110353,2956,8353
Missouri,2014,38553690,28146663,26708602,16301575,11253999,30686645,5792096,24894549,3990943,3203814,321431,0,0,0,3221650,2902382,645649,2256733,319269,769292,465697,303595,301432,2163,3370847,3310638,60209,1638991,1636231,2760,1731856,1674407,57449,N/A,N/A,N/A,N/A,192199,192073,126,8083909,7944234,128882,125763,3119,10793
Missouri,2015,33619314,22883073,28038945,17302704,11956143,31772450,5987018,25785432,4253284,3398546,360879,0,0,0,3413806,3055699,697463,2358236,358107,839478,493859,345619,342847,2772,3531340,3469777,61563,1736169,1733868,2301,1795171,1735909,59262,N/A,N/A,N/A,N/A,203926,203752,174,8396171,8270470,121513,118184,3329,4188
Montana,1977,3327715,2267756,2620364,1560405,1221846,3064094,662955,2401139,450516,402847,28653,0,0,0,371984,348110,70542,277568,23874,78532,19016,59516,54737,4779,139738,129624,10114,34833,32693,2139,104905,96931,7975,102762,94787,7975,2143,0,0,0,267078,215306,50912,46997,3915,860
Montana,1978,3353747,2227465,2720788,1594506,1229638,3156594,784621,2371973,449245,385018,44782,0,0,0,384760,340806,67870,272937,43954,64485,19445,45041,44212,829,179086,171761,7325,89983,85541,4442,89103,86220,2883,84450,81567,2883,4653,425,422,4,275816,226555,48618,45117,3501,643
Montana,1979,3284687,2303544,2646879,1665737,1307684,2943154,745252,2197902,391662,346616,24887,0,0,0,327671,304260,59088,245172,23411,63991,20160,43832,42356,1476,160675,157225,3451,80955,79162,1792,79721,78062,1658,73309,71650,1658,6412,607,597,10,278626,226077,52127,49029,3098,421
Montana,1980,3317108,2251187,2720167,1654246,1253403,2890716,662908,2227807,338862,303229,18024,0,0,0,279948,264041,52725,211316,15907,58915,17609,41305,39188,2117,139270,135983,3288,65375,63989,1386,73895,71994,1901,68237,66336,1901,5658,733,716,17,270260,220190,49080,46408,2672,989
Montana,1981,3309706,2314934,2746891,1752119,1212489,2858548,590660,2267888,338621,294420,26604,0,0,0,285200,260421,49875,210546,24779,53421,17598,35824,33999,1825,143769,142197,1572,78325,77989,336,65444,64208,1236,65444,64208,1236,0,1082,1069,13,298915,236336,61697,56389,5309,881
Montana,1982,3269589,2552248,2673365,1956024,1299902,2787320,597784,2189536,379269,335130,24048,0,0,0,296379,279334,55337,223997,17046,82890,20091,62798,55796,7002,148530,145617,2913,80998,80249,749,67531,65368,2164,67531,65368,2164,0,1110,1105,5,330760,282139,48008,47907,101,614
Montana,1983,3331283,2508297,2695478,1872491,1222346,3006277,636374,2369903,412688,363769,28590,0,0,0,324011,306294,58359,247935,17717,88677,20330,68347,57474,10873,157159,154297,2863,84741,84339,402,72419,69958,2461,72419,69958,2461,0,11242,11215,26,344010,281477,60258,60178,81,2275
Montana,1984,3507824,2646043,2791549,1929768,1330719,3160436,668833,2491603,446267,380379,44016,0,0,0,360362,322722,63461,259261,37640,85906,21872,64033,57657,6376,162084,157768,4316,94091,90530,3561,67994,67238,755,67994,67238,755,0,1316,1305,11,376373,304830,69517,69431,87,2026
Montana,1985,3829126,2873635,3057530,2102039,1411419,3430632,677529,2753102,456187,405870,28222,0,0,0,370339,346258,79478,266781,24081,85848,22096,63752,59611,4141,164159,159097,5062,95450,91670,3780,68708,67426,1282,68708,67426,1282,0,13283,13283,0,388192,322826,64803,64717,86,564
Montana,1986,3792257,2779961,3001126,1988830,1334535,3552522,691566,2860955,447086,387992,34489,0,0,0,360084,326807,63540,263266,33278,87002,24606,62396,61185,1211,167006,165399,1607,98148,97568,580,68858,67831,1027,68858,67831,1027,0,18492,18295,197,405314,331028,73525,73413,112,761
