State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Ohio,2013,128956101,105480894,96699637,73224430,49749242,114992440,10102,114982338,33296274,28076786,4131523,21830525,19796782,2033742,9924305,7842594,1048454,6794141,2081711,1541444,1087964,453480,437410,16070,8840538,8623505,217033,4247957,4201927,46029,4592581,4421578,171003,,,,,2279440,2121440,157999,20582831,19606047,954234,433039,521195,22550
Ohio,2014,134326468,110433103,96658981,72765616,48847023,117353011,13915,117339096,32859222,28643362,3127375,21505236,19956324,1548912,9467583,7900299,1007663,6892637,1567284,1886402,1088485,797917,786739,11178,8896325,8689812,206513,4194220,4144738,49482,4702106,4545074,157031,,,,,2164748,2007650,157098,22295570,21062467,1198046,982413,215634,35057
Ohio,2015,123716578,98202810,100904925,75391157,51256816,116550419,11907,116538512,33725615,29221803,3412525,22462382,20710522,1751860,9452711,7820461,1023921,6796540,1632250,1810522,1091287,719235,690820,28415,9174690,8812904,361786,4144290,4089115,55175,5030400,4723789,306611,,,,,2162237,2057940,104297,20072728,19530804,519871,332612,187259,22053
Oklahoma,1977,13603892,10417151,12173412,8986672,6599699,12734176,0,12734176,4640191,3993760,564671,2985612,2572221,413391,1417072,1281433,338762,942671,135639,237506,81759,155747,140106,15641,934414,821096,113318,108214,100157,8057,826200,720938,105261,817720,712459,105261,8479,153995,56958,97036,1410345,1108888,295739,294984,755,5718
Oklahoma,1978,14381995,11240440,12688883,9547328,6909754,12809438,0,12809438,4545299,4028576,434559,2872697,2551630,321067,1431659,1334260,351167,983093,97399,240943,82163,158780,142686,16093,971904,850215,121689,129389,117774,11615,842515,732441,110075,767942,705195,62748,74573,95879,47298,48581,1464609,1172547,277728,276143,1585,14334
Oklahoma,1979,14463610,11559652,12843138,9939181,7111711,13519698,0,13519698,4727350,4091854,552592,3049602,2642984,406618,1453309,1325839,325755,1000084,127470,224438,82904,141534,123030,18504,937272,903048,34224,137551,127320,10232,799720,775728,23992,785333,764892,20440,14388,139125,63015,76110,1593920,1216377,322643,321227,1417,54899
Oklahoma,1980,14622887,11752937,13094033,10224082,7192951,14038888,0,14038888,4841717,4163721,607063,3128302,2673825,454477,1508377,1369685,365898,1003787,138692,205037,70933,134104,120211,13893,1017531,915875,101656,156397,145144,11253,861134,770731,90403,853477,763074,90403,7657,168049,82660,85389,1576807,1257254,308280,305902,2379,11273
Oklahoma,1981,15556938,12846593,13921748,11211402,7964658,14399526,0,14399526,5028716,4347319,598769,3180630,2799001,381629,1618247,1421836,397662,1024174,196411,229839,82627,147211,126482,20729,1073236,968328,104908,183163,176827,6336,890073,791501,98572,887294,788722,98572,2780,184745,94092,90653,1627770,1254388,363872,362313,1559,9509
Oklahoma,1982,17524475,15167153,15710629,13353307,9057102,15957517,0,15957517,5408578,4704797,639401,3430029,2969604,460425,1750563,1599238,404280,1194959,151325,227986,64380,163606,135954,27651,1534325,1400675,133651,236027,220610,15417,1298298,1180065,118233,1291062,1172873,118189,7236,315608,108900,206708,1694934,1366733,319086,313992,5094,9115
Oklahoma,1983,16537024,13978456,14542951,11984384,8814914,16040304,0,16040304,5879863,5207275,606166,3784538,3337314,447224,1821323,1689746,516288,1173458,131578,274002,66422,207580,180216,27364,1240161,1159675,80486,227884,217801,10083,1012277,941874,70403,1004055,933652,70403,8222,301987,76121,225866,1696118,1383994,295800,290329,5471,16325
Oklahoma,1984,17506025,15013722,15257375,12765072,8717157,16840005,0,16840005,5767486,5105729,608392,3892081,3410109,481973,1654356,1535197,508368,1026829,119159,221049,53364,167684,160423,7261,1541687,1400693,140994,239052,229765,9287,1302635,1170928,131708,1290568,1162538,128030,12068,358010,101402,256608,1607226,1307873,289959,288554,1405,9394
Oklahoma,1985,18801200,16264866,16319850,13783517,9373767,17370302,0,17370302,5810077,5092174,661328,3851200,3329598,521603,1730136,1601726,512578,1089148,128410,228741,56576,172166,160850,11316,1516360,1396096,120264,247031,234878,12153,1269330,1161218,108111,1254857,1146746,108111,14472,171818,119436,52382,1526788,1233792,281145,278235,2910,11851
Oklahoma,1986,19331617,16602102,16546165,13816651,9175034,18664689,0,18664689,6248270,5464230,726565,4187297,3638966,548331,1813582,1641129,520283,1120846,172454,247391,57474,189916,184136,5781,1563929,1432523,131406,290908,271843,19065,1273021,1160680,112341,1264343,1152002,112341,8678,293964,122018,171945,1700242,1389376,301254,298049,3205,9613
Oklahoma,1987,18424592,15760963,15489416,12825787,8251398,17989135,1592,17987544,5735784,5082798,596031,3979574,3502517,477057,1598621,1485713,406991,1078722,112909,157589,56955,100634,94569,6065,1525280,1475310,49970,271115,261989,9126,1254164,1213320,40844,1253663,1212978,40685,501,237612,126520,111091,1767957,1434245,321717,321317,401,11995
Oklahoma,1988,19080329,16442272,16220057,13582000,9112216,17570777,142,17570635,5645006,5029088,551025,3805006,3374064,430942,1676698,1566598,393538,1173060,110100,163301,64892,98409,88426,9984,1512707,1467380,45328,264135,248910,15225,1248573,1218470,30103,1245105,1215002,30103,3468,171856,112414,59443,1890228,1559333,322704,320857,1847,8190
Oklahoma,1989,19515332,16452390,16474094,13411152,9082331,17779213,1722,17777491,5827411,5192727,559633,3903880,3484228,419652,1743770,1617092,363374,1253719,126678,179760,75050,104710,91406,13304,1537957,1476962,60996,305251,292842,12409,1232706,1184120,48587,1229447,1180861,48587,3259,213858,134794,79064,2004592,1673655,321061,320760,300,9876
Oklahoma,1990,19139641,16420913,16071303,13352575,8984493,17674048,435,17673612,5788900,5137430,572885,3817570,3371537,446033,1745096,1627538,366780,1260758,117558,226234,78586,147649,138355,9294,1570492,1502136,68356,305260,293986,11274,1265232,1208150,57082,1262806,1205724,57082,2426,181145,117988,63157,1999040,1662643,317980,317684,296,18417
Oklahoma,1991,19490813,16594719,16648796,13752703,9234537,18683509,64179,18619330,5969132,5230464,654043,4150149,3653929,496220,1584587,1431353,273269,1158084,153234,234396,84625,149771,145182,4589,1668116,1600890,67226,370507,358056,12451,1297609,1242834,54775,1294652,1239877,54775,2957,203633,129105,74528,2121260,1845665,270400,263825,6575,5196
Oklahoma,1992,19997950,16798032,16729297,13529378,8828589,19760949,65314,19695635,6304730,5747769,459313,4226114,3898144,327970,1833055,1707244,297217,1410026,125812,245560,97648,147912,142381,5531,1909313,1767799,141514,439128,419958,19171,1470185,1347841,122343,1391925,1344907,47018,78260,205793,143891,61901,2537776,2231656,297455,290250,7205,8665
Oklahoma,1993,20367686,17086879,17216985,13936178,9421326,19744197,80979,19663217,6487231,5948653,438175,4462807,4145819,316988,1778321,1662662,284693,1377969,115659,246102,100403,145699,140171,5528,1821509,1715646,105864,438103,421318,16785,1383407,1294328,89079,1380454,1291375,89079,2952,243266,184776,58490,2492732,2192225,297086,289684,7402,3420
Oklahoma,1994,21170357,17790862,17559200,14179705,9619807,19833413,64657,19768756,6715947,6114847,499226,4679247,4309402,369844,1790484,1664371,293185,1371187,126113,246216,101874,144342,141073,3269,1828932,1760206,68725,428956,410860,18096,1399976,1349346,50629,1396655,1346026,50629,3320,183762,139013,44749,2440052,2145349,278465,270183,8281,16238
Oklahoma,1995,21228616,17812442,17913163,14496989,9864987,20549617,63116,20486501,6924417,6176329,646437,4793708,4360800,432908,1876719,1669979,292795,1377184,206740,253991,101651,152339,145549,6790,1846303,1778229,68074,435828,419578,16251,1410475,1358652,51823,1407404,1355888,51515,3072,254443,157826,96617,2500119,2199115,255576,245235,10341,45428
Oklahoma,1996,22653387,19230068,18083495,14660177,9907386,20496680,62124,20434556,6835658,6138996,593425,4687535,4294558,392977,1915120,1721665,295821,1425844,193455,233003,103238,129766,122773,6993,1851251,1778621,72629,472860,453130,19730,1378391,1325492,52899,1375424,1322766,52657,2967,136840,113354,23486,2458132,2215988,208756,195049,13707,33388
Oklahoma,1997,23785478,20443837,18961911,15620269,10523125,20909461,60275,20849186,7052982,6326950,611644,4776011,4358763,417247,2019750,1839552,305511,1534040,180198,257222,114388,142833,128635,14199,1890279,1829271,61009,509910,490987,18923,1380369,1338284,42086,1374933,1333387,41547,5436,162378,138004,24374,2498872,2308074,167380,149197,18183,23418
Oklahoma,1998,25283096,21468898,19984631,16170432,10900922,21407880,59567,21348313,7453037,6711795,616185,5049945,4571760,478185,2115141,1984731,336952,1647779,130410,287951,125058,162893,155304,7589,1844187,1792480,51708,527055,505967,21087,1317133,1286512,30620,1312383,1281789,30594,4749,180056,161731,18324,2492418,2334932,134773,112135,22637,22714
Oklahoma,1999,24811577,20636460,20557463,16382346,11051165,22310197,58584,22251613,7814399,7083185,604284,5228868,4785732,443136,2290727,2136610,312246,1824364,154117,294804,126931,167874,160843,7031,1793362,1750541,42821,544313,527009,17304,1249050,1223533,25517,1246667,1221150,25517,2383,178670,154731,23939,2473890,2335622,106006,81421,24585,32262
Oklahoma,2000,25821422,21442829,21607074,17228481,11357300,21969585,56547,21913038,8033087,7233533,658573,5246415,4852485,393930,2453244,2196949,346315,1850635,256295,333427,140981,192446,184098,8348,1822680,1767156,55524,569090,550890,18200,1253590,1216266,37324,1251213,1213889,37324,2377,203177,172826,30351,1218638,1100488,84104,56707,27397,34045
Oklahoma,2002,25244461,19430373,23795263,17981175,11570078,27372265,54751,27317514,9095528,8163316,768059,5776398,5326121,450277,2935198,2627936,361757,2266179,307262,383932,164153,219779,209259,10520,1719738,1653994,65744,619675,589594,30081,1100063,1064400,35663,1096499,1060895,35604,3564,234660,205604,29056,4205140,4076756,86151,48651,37500,42234
Oklahoma,2004,30236040,24189284,24289448,18242692,11838231,26311671,51772,26259899,8683322,7846692,667633,5415048,5013772,401276,2865133,2608696,410741,2197956,256436,403141,168997,234144,224224,9920,1637732,1570746,66986,582388,563827,18561,1055344,1006919,48425,1054590,1006165,48425,754,203516,167400,36116,4425560,4311936,87470,45211,42259,26153
Oklahoma,2005,29796511,23510949,24783819,18498257,12224764,26752244,49792,26702452,9170896,8027271,966781,5716508,5234232,482276,3040390,2562354,418410,2143944,478036,413998,176845,237153,230684,6469,1573885,1539342,34543,631888,603856,28032,941998,935487,6511,,,,,296311,245647,50664,4569029,4464081,82413,38970,43443,22534
Oklahoma,2006,31510464,25151584,26381848,20022969,13227055,28218688,77801,28140887,9439096,8324564,910299,5899775,5385800,513975,3092371,2704639,419842,2284797,387732,446950,204233,242717,234125,8592,1657024,1624311,32713,672975,647507,25469,984048,976804,7245,,,,,261411,244369,17043,4784747,4658944,100917,39600,61316,24886
Oklahoma,2007,34501594,28010990,27380753,20890148,13509549,29760975,51492,29709483,9919045,8714824,972919,6200977,5626308,574669,3236317,2843926,452091,2391836,392391,481751,231301,250450,244590,5860,1928620,1827765,100855,769626,742303,27323,1158994,1085462,73532,,,,,289817,251556,38260,5051562,4918354,98512,37218,61294,34696
Oklahoma,2008,29536636,23002284,27499696,20965344,13586743,30242001,47311,30194690,10066851,8828497,988276,6146859,5641508,505351,3431874,2952892,412373,2540519,478981,488118,250079,238040,234096,3943,1976941,1889402,87539,758695,728286,30409,1218246,1161116,57130,,,,,234334,223282,11053,5297920,5170480,104769,29549,75220,22671
Oklahoma,2009,29153454,21368624,29345317,21560486,13802546,33275828,52167,33223661,10588874,9102410,1203078,6469491,5841021,628471,3618601,3053085,450899,2602187,565516,500782,283387,217395,208304,9091,2140967,2060828,80139,815499,797994,17505,1325468,1262834,62634,,,,,271941,238148,33793,5637500,5491550,124514,30643,93870,21436
Oklahoma,2010,35803217,26595783,29685760,20478326,12505526,34062896,66480,33996416,11028536,9194524,1510838,6419220,5906167,513052,4037994,3045901,456725,2589176,992093,571322,323174,248147,242455,5692,2025818,1926467,99351,777205,761526,15679,1248613,1164942,83672,,,,,444456,379611,64844,5867708,5720983,119468,30174,89294,27256
Oklahoma,2011,37427803,28627978,29472663,20672838,12826022,32438790,61210,32377580,9795785,8451727,1017248,5700130,5160193,539937,3539065,3067098,476248,2590851,471967,556590,326810,229780,224436,5344,2121300,2079803,41497,921163,904484,16679,1200137,1175319,24818,,,,,531477,435951,95526,5725637,5595026,116844,32418,84426,13767
Oklahoma,2012,33471316,25385542,29498664,21412890,13694707,32315253,58473,32256780,9751444,8514082,910270,5673299,5161072,512227,3532101,3138471,473506,2664965,393630,546044,327092,218952,214539,4413,2351873,2307306,44567,1061055,1036286,24769,1290818,1271020,19798,,,,,494606,440066,54540,5970416,5847718,114120,58263,55857,8578
Oklahoma,2013,36346979,28725196,29301688,21679906,13621877,32569731,55741,32513990,9762153,8541671,879382,5813261,5245806,567454,3406803,3098336,491992,2606345,308467,542089,341099,200990,197529,3461,2260075,2198719,61356,999351,975537,23815,1260724,1223183,37541,,,,,474717,411999,62717,6347381,6221358,119869,55212,64658,6153
Oklahoma,2014,38272686,30562708,29713275,22003297,13848081,33249785,55579,33194206,10127140,8648354,1126085,5949354,5260221,689133,3603622,3170207,514263,2655945,433415,574164,352701,221463,217925,3537,2362065,2306171,55894,1104115,1087368,16747,1257950,1218803,39147,,,,,492810,437379,55432,6521512,6396896,118129,48789,69340,6487
Oklahoma,2015,34848767,27381686,30209218,22742137,14459593,33538310,59564,33478746,10143590,8687950,1093798,5943244,5272772,670472,3600445,3182503,525114,2657389,417942,599901,361842,238059,232675,5384,2210164,2153408,56756,1019110,999168,19942,1191054,1154240,36814,,,,,433537,399566,33971,6484041,6345899,126714,45298,81416,11428
Oregon,1977,16947556,13441911,13750154,10244508,7431645,15778808,2441,15776368,5462444,4770217,630321,3524298,3128687,395611,1728519,1493821,142953,1350868,234698,209627,61906,147721,147709,12,772871,748876,23995,248676,243564,5112,524195,505312,18883,524191,505308,18883,4,91658,70370,21289,1376975,836119,531368,492170,39198,9489
Oregon,1978,17890356,14059194,14587953,10756791,7744716,16925606,1138,16924468,5478270,4827800,593291,3578939,3192924,386014,1655618,1448341,186055,1262286,207277,243713,57179,186535,186535,0,896433,885571,10862,253445,250544,2901,642989,635027,7961,510619,502803,7816,132370,105811,69284,36527,1572528,1028181,535200,501335,33866,9146
Oregon,1979,18067016,14506991,14739098,11179073,7883169,16435823,1025,16434798,5465779,4848911,558159,3737464,3365530,371934,1499541,1313332,135727,1177606,186209,228774,58709,170065,170048,16,832844,806517,26327,290653,282569,8083,542191,523948,18243,541744,523501,18243,447,179075,91079,87997,1532994,1039594,483968,445752,38217,9432
Oregon,1980,18106871,14460370,14707359,11060859,7411105,16682321,0,16682321,5538268,4816252,669475,3793699,3369424,424275,1587542,1344232,133610,1210622,243311,157027,52541,104486,102596,1890,824566,782829,41737,270476,264403,6072,554091,518426,35665,554091,518426,35665,0,150417,100330,50087,1370036,903366,461519,437745,23774,5152
Oregon,1981,18036793,14773319,14737120,11473646,7595451,17049058,0,17049058,5412910,4839254,530021,3767181,3373889,393292,1503921,1367510,132547,1234963,136411,141809,43636,98173,97855,318,830657,785528,45130,263149,258834,4315,567508,526694,40814,557621,526634,30987,9887,185937,117486,68451,1319066,886311,416248,358344,57904,16508
Oregon,1982,17368851,14439798,14142262,11213208,7200569,17209505,0,17209505,5393971,5031345,311465,3779940,3568727,211213,1478856,1379078,131501,1247576,99778,135176,51161,84015,83541,474,863474,830024,33450,271683,269367,2316,591791,560657,31134,591727,560655,31073,64,223042,137551,85491,1185564,914078,266400,242703,23697,5087
Oregon,1983,17966172,15205661,14565118,11804608,7782546,17438152,0,17438152,5337942,5031412,253473,3725507,3558360,167147,1482625,1398029,129950,1268079,84596,129810,53058,76752,75022,1730,855853,830947,24906,255755,251985,3769,600098,578962,21136,600077,578940,21136,21,232510,131061,101449,1104525,861321,238871,219924,18947,4333
Oregon,1984,18527943,15635172,15063874,12171104,8056044,17514115,0,17514115,5499367,5247547,203527,3812741,3687581,125160,1561399,1483610,140625,1342985,77789,125227,48293,76934,76356,577,930507,895904,34604,262760,259770,2991,667747,636134,31613,635162,603549,31613,32585,228198,148426,79771,1108553,859836,246443,224144,22299,2274
Oregon,1985,19439648,16339335,15783125,12682813,8406288,17806814,0,17806814,5437981,5142604,240396,3703904,3568965,134939,1596920,1493595,137582,1356013,103325,137157,54981,82176,80044,2132,902773,872824,29949,282174,272567,9606,620599,600257,20342,599558,579216,20342,21041,238528,184419,54109,1143823,894849,244271,220919,23351,4703
Oregon,1986,19849116,16766051,15979178,12896112,8377625,18380536,0,18380536,5734490,5380770,296645,3900478,3713764,186714,1693711,1584219,142664,1441554,109493,140301,57074,83226,82787,439,902085,870484,31602,278367,268692,9675,623718,601792,21926,595765,573838,21926,27953,245142,197507,47635,1247776,968906,273925,253504,20421,4944
Oregon,1987,21383788,18296634,16754168,13667014,9156801,18634176,0,18634176,6051054,5602627,379644,4158006,3959417,198589,1728442,1551760,132158,1419602,176682,164606,68783,95823,91450,4373,962208,915585,46623,327292,322168,5124,634916,593417,41499,612286,571176,41111,22629,345782,263114,82668,1208507,937669,254712,238786,15926,16126
Oregon,1988,20982029,17645453,17032997,13696421,8882443,18959471,0,18959471,6241399,5849483,324090,4319560,4178027,141533,1757781,1576109,161628,1414481,181672,164059,67825,96233,95348,886,1137686,1073328,64357,350807,346952,3855,786878,726376,60502,764066,703564,60502,22812,370368,253795,116573,1301874,1047164,247515,230780,16735,7195
Oregon,1989,21609561,18057079,18089946,14537464,9735840,19643065,0,19643065,6534939,6108551,356881,4573476,4422187,151289,1786015,1581895,151871,1430025,204119,175448,69507,105941,104469,1472,1148319,1096058,52260,417895,411580,6315,730423,684478,45945,730423,684478,45945,0,328068,254591,73477,1434161,1161557,261651,243694,17958,10952
Oregon,1990,23659456,20036414,18372934,14749893,9968454,20212494,0,20212494,6689109,6117539,488727,4631602,4376052,255550,1863771,1631943,162726,1469217,231829,193736,82844,110892,109545,1347,1228990,1172215,56775,466996,460080,6916,761994,712135,49859,761994,712135,49859,0,312915,252221,60694,1740185,1488581,246704,236792,9912,4900
Oregon,1991,23151908,19358266,18946673,15153031,10257429,21434055,0,21434055,6781201,6230453,451091,4570594,4392825,177770,1984506,1715288,165336,1549952,269218,226101,99657,126444,122340,4103,1332765,1278273,54491,543281,534016,9265,789484,744258,45226,789484,744258,45226,0,289169,249279,39891,2040650,1732258,301260,287930,13330,7131
Oregon,1992,25955149,21857154,20326948,16228953,10489136,23287976,0,23287976,7028965,6318405,620501,4843795,4454458,389336,1983782,1756075,163199,1592876,227707,201388,90058,111330,107872,3458,1527484,1474002,53482,644345,635635,8710,883139,838368,44771,883127,838368,44760,12,352446,311168,41278,2289986,1942595,341441,340811,630,5950
Oregon,1993,26818065,22356329,20762092,16300356,10821655,23918607,0,23918607,7354688,6746158,509149,5081548,4744523,337025,2019982,1852144,170956,1681189,167838,253159,99381,153777,149491,4286,1659706,1602025,57681,684356,675402,8954,975350,926623,48727,975309,926623,48686,41,373478,327243,46236,2456387,2048035,394890,393888,1002,13462
Oregon,1994,26552679,21675560,21696790,16819672,11183369,24191850,0,24191850,7438532,6765866,573572,5060289,4686192,374097,2092283,1895340,177636,1717703,196943,285961,99095,186866,184334,2532,1631206,1581628,49578,698928,694553,4376,932278,887075,45203,932278,887075,45203,0,399038,382618,16420,2674207,2295450,371866,371859,6,6891
Oregon,1995,29670856,24006272,23162147,17497562,11280160,26492667,0,26492667,7586620,6926368,560948,5075077,4765686,309391,2214202,1963809,183306,1780503,250394,297341,99305,198037,196873,1163,1844297,1777856,66441,824846,816970,7876,1019451,960886,58565,1019204,960886,58318,247,454253,429110,25143,3273970,2900477,362989,362989,0,10504
Oregon,1996,33423882,27493670,24197692,18267480,10933946,27884126,0,27884126,7999671,7210486,685328,5431921,4939230,492690,2238720,2046661,194200,1852461,192059,329031,103857,225174,224595,579,1897601,1785360,112241,813059,800985,12074,1084542,984376,100166,1083946,983858,100088,597,467032,438197,28835,3213777,2882902,327257,327236,21,3618
Oregon,1997,32674394,26523443,25975882,19824930,11910442,29397436,0,29397436,8176102,7245805,814185,5398479,4818253,580226,2460335,2226502,206093,2020410,233833,317287,116112,201175,201049,126,1931572,1881630,49942,866119,855869,10250,1065453,1025761,39692,1062830,1025761,37069,2623,539511,462109,77402,3534172,3012530,513255,512522,732,8386
Oregon,1998,33212776,27330523,25743090,19860837,11829428,30282646,0,30282646,8546798,7685621,744651,5590910,5126641,464268,2592962,2312659,215408,2097251,280302,362927,116527,246400,246320,80,2089744,2054759,34985,907047,902036,5011,1182697,1152723,29975,1181966,1151991,29975,731,553869,482500,71370,3397883,3073247,322685,322682,3,1951
Oregon,1999,32778984,26793918,26335420,20350354,12144230,31172378,0,31172378,8836268,7971222,759511,5754730,5286695,468035,2756122,2465268,219754,2245514,290854,325416,105535,219881,219258,623,2066491,1979303,87188,920852,908700,12152,1145639,1070603,75036,1145639,1070603,75036,0,605257,531922,73334,3942260,3576958,361098,361098,0,4204
Oregon,2000,39425912,32223069,28861973,21659131,12954428,33152512,0,33152512,8875330,8022442,745211,5813474,5276671,536802,2805808,2597768,251820,2345948,208040,256049,107678,148371,148002,369,2685199,2606992,78207,961111,943202,17908,1724088,1663789,60299,1723341,1663789,59552,747,645578,540367,105211,4226060,3883435,338450,338439,11,4175
Oregon,2002,30556203,22074355,28480035,19998187,11850592,36535651,0,36535651,9937618,8559528,1245517,6332609,5597861,734749,3343909,2833586,255321,2578265,510323,261099,132573,128527,128081,445,2890078,2760612,129466,1013648,1008028,5619,1876430,1752583,123847,1876430,1752583,123847,0,636482,589400,47082,5329445,5022859,303189,303189,0,3396
Oregon,2004,42326781,36130378,27315170,21118768,13142223,35149694,0,35149694,9476945,8311693,1062791,5911500,5301065,610435,3289506,2837296,278222,2559073,452211,275938,102461,173478,173332,146,2046272,1943636,102636,925289,920701,4587,1120984,1022935,98049,1120984,1022935,98049,0,620293,538692,81601,4420238,4080636,338077,331981,6097,1524
Oregon,2005,39327840,32946965,28310190,21929315,13477965,35296653,0,35296653,9563277,8471435,984006,5943123,5500501,442622,3313425,2772314,330052,2442262,541111,306729,107835,198894,198621,273,2292217,2125465,166752,1054637,1037966,16671,1237579,1087499,150080,,,,,575559,474597,100962,4619219,4286857,328891,316161,12729,3471
Oregon,2006,42582544,36212636,30161294,23791387,14664075,35992528,21990,35970538,9803075,8835349,859631,6050911,5675568,375343,3463647,2980023,338646,2641377,483624,288516,108094,180422,179758,664,2640897,2230430,410467,1051192,1040996,10195,1589706,1189434,400272,,,,,588004,490162,97842,4558083,4197201,353386,345378,8008,7496
Oregon,2007,47849117,41080716,30792218,24023818,14556392,36917102,0,36917102,9891166,9072987,696613,6173823,5838054,335769,3404824,3045782,356828,2688954,359042,312519,121565,190954,189151,1803,2539768,2345417,194351,1083360,1076970,6390,1456408,1268447,187961,,,,,611753,536326,75427,4343582,4016043,320993,271847,49146,6547
Oregon,2008,32154912,25759271,30162062,23766420,14062025,38108008,0,38108008,10649831,9431619,1089569,6729396,6045171,684224,3598850,3194804,397350,2797454,404046,321586,128642,192943,191644,1299,2514131,2280973,233157,948879,944295,4584,1565251,1336678,228573,,,,,563446,510452,52994,4513978,4284847,221181,122985,98196,7950
Oregon,2009,21388571,13711632,31299403,23622464,14125609,41493382,0,41493382,11704676,9892083,1623891,7104293,6217046,887247,4199712,3463630,430197,3033432,736082,400671,188703,211968,211407,561,2802558,2654654,147904,1111912,1102715,9197,1690646,1551940,138707,,,,,678756,638849,39907,5161587,4871471,281111,157521,123590,9005
Oregon,2010,44598984,35919777,32666182,23986975,14651863,42941041,0,42941041,11300429,9699796,1343974,6623544,5999830,623714,4230922,3511744,463074,3048670,719178,445962,256659,189303,188221,1082,3092143,2954174,137968,1118635,1102998,15637,1973508,1851176,122331,,,,,688941,637312,51629,5508870,5180793,322527,183175,139352,5551
Oregon,2011,49559600,40329750,33446394,24216544,14939931,42044622,0,42044622,11054922,9617847,1256955,6342583,5855798,486785,4345206,3576667,449083,3127585,768538,367134,180120,187014,185382,1632,3207586,3025745,181841,1109615,1100019,9596,2097971,1925726,172245,,,,,662480,616008,46472,5991994,5629643,355206,202695,152511,7145
Oregon,2012,38676905,29472256,33759562,24554913,15284332,41256289,0,41256289,10673737,9388500,1060687,6178890,5715826,463064,4088683,3492385,474641,3017744,596298,406163,224550,181614,180289,1324,3302085,3139702,162384,1360471,1346303,14168,1941614,1793398,148216,,,,,657787,580171,77616,5970547,5629310,334586,206908,127678,6651
Oregon,2013,46234481,37015798,34565189,25346506,15611384,40572986,0,40572986,10628745,9439911,934468,6003968,5654631,349337,4191328,3607313,503227,3104086,584015,433449,254366,179083,177966,1116,3197394,3048689,148705,1329349,1317640,11710,1868045,1731049,136996,,,,,674481,600289,74192,6279426,5938482,332755,205539,127216,8189
Oregon,2014,50843084,41158351,35971093,26286360,16300409,43025238,0,43025238,11000839,9777327,985935,6150767,5838517,312250,4403297,3731305,446602,3284702,671993,446775,237578,209197,207505,1692,3675782,3445630,230152,1243148,1213620,29528,2432634,2232010,200624,,,,,633351,559970,73381,7570055,7213040,326768,200274,126494,30247
Oregon,2015,48779267,36899976,40296507,28417216,17567570,45583464,0,45583464,11465229,9937537,1258970,6650721,6173205,477516,4293411,3513028,491678,3021350,780383,521097,268722,252375,251304,1071,3624928,3489380,135548,1188417,1165609,22808,2436511,2323771,112740,,,,,638739,558983,79756,9561574,9242070,302318,172950,129368,17186
Pennsylvania,1977,66255892,54090663,54668878,42503648,35477987,66048941,206209,65842732,19075332,16588769,1368249,14297014,13181172,1115842,2815719,2586438,296678,2289760,229281,1962599,1118313,844285,821158,23127,3877297,3405481,471816,985600,974421,11178,2891697,2431059,460638,2850618,2390047,460572,41079,721916,455331,266585,9243694,5512417,3652538,2631882,1020655,78740
Pennsylvania,1978,67345894,54845727,56801615,44301447,36809405,64073689,240398,63833291,18495167,16279451,1074192,13928897,13044325,884571,2633048,2454449,274384,2180066,178599,1933223,1141524,791699,780677,11022,3420548,3256036,164512,1036659,1018392,18267,2383889,2237644,146245,2324290,2178044,146245,59600,641607,467792,173815,10362976,6480797,3825876,2484862,1341015,56302
Pennsylvania,1979,64281844,52971465,54957902,43647523,35286807,61248500,192046,61056454,18285933,16157295,1065111,13822583,13035458,787125,2651162,2388279,301762,2086517,262883,1812188,1063527,748660,733558,15102,3617444,3061172,556272,1049244,970807,78438,2568200,2090366,477834,2512916,2035091,477824,55284,930037,599715,330322,8610184,5271702,3300935,2328777,972158,37547
